DeliveryDate,HourEnding,ConstraintID,ConstraintName,ContingencyName,ConstraintLimit,ConstraintValue,ViolationAmount,ShadowPrice,FromStation,ToStation,FromStationkV,ToStationkV,DeliveryTime,DSTFlag
07/23/2025,20:00,935, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.006, BRONCO, ALPINE,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,936, BELD_BRONCO1_1, SBROALP9,60,60,0,0.006, BRONCO, BELD,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,937, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,3.389, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 19:00:00,N
07/23/2025,20:00,938, 138_FTS_LNC_1,  BASE CASE,190,190,0,0.07, FTST, LEONCRK,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,939, SNYDR_FMR1, XCGR89,63,63,0,0.579, SNYDR, SNYDR,138,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,940, SOUTHA_VINSON1_1,  BASE CASE,82,82,0,2.942, SOUTHABI, VINSON,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,941, LARDVN_LASCRU1_1, MFOAVLO5,266,266,0,191.622, LARDVNTH, LASCRUCE,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,942, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,8.045, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 19:00:00,N
07/23/2025,20:00,943, HAINE__LA_PAL1_1, MHARNED5,211,211,0,5.476, LA_PALMA, HAINE_DR,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,944, 108__A, SRNKEXC5,1716,1716,0,199.502, EXCSW, RNKSW,345,345, 07/23/2025 19:00:00,N
07/23/2025,20:00,945, 660__B, MCMNFUL8,225,225,0,4.653, MGPSW, ZEPHYR,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,946, U4_X1_1, DCAGPIN8,166,166,0,0.711, X1, U4,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,947, BERGHE_AT1L, DZORHAY5,370,370,0,5.227, BERGHE, BERGHE,1,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,948, BERGHE_AT1H, DZORHAY5,370,370,0,5.227, BERGHE, BERGHE,345,1, 07/23/2025 19:00:00,N
07/23/2025,20:00,949, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.003, NEDIN, NEDIN,138,138.10001, 07/23/2025 19:00:00,N
07/23/2025,20:00,950, GRB_GRBY_1, SWNDWHT9,71,71,0,0.693, BNK, GRBY,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,951, 1025__B, SELMTH25,130,130,0,38.256, FROWS, MCLSW,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,952, MAGRUD_VICTOR2_1, DELMSAN5,211,211,0,15.569, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,953, FRA_PAR_1, DSKYNAC8,308,308,0,81.862, PARKWA, S4,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,954, 651__B, DBRNGOL8,195,195,0,34.755, CMNSW, CMNTP,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,955, 1680__B, DROUCHI8,225,225,0,46.596, RNDRK, RRWES,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,956, 6513__A, DODEMOS5,415,415,0,1.515, ODESA, ODNTH,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,957, T-101_1,  BASE CASE,386,386,0,3.49, LGDRAW_S, W_LD_138,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,958, READIN_UVALDE1_1, SPEAX28,122,122,0,2.594, UVALDE, READING,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,959, CARVER_TINSLE1_1, DBIGKEN5,153,153,0,5.368, CARVER, TINSLEY,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,960, CKT_1027_1, DGARHIC8,710,710,0,4.025, DUNLAP, DECKER,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,961, NLARSW_PALAFO1_1, MFOAVLO5,245,245,0,9.464, NLARSW, PALAFOX,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,962, HOLCOM_PALAFO1_1, MFOAVLO5,245,245,0,9.464, PALAFOX, HOLCOMB,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,912, E_PASP,  BASE CASE,541,541,0,69.552, , ,0,0, 07/23/2025 19:00:00,N
07/23/2025,21:00,964, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,23.64, YELWJCKT, MENPHTAP,69,69, 07/23/2025 20:00:00,N
07/23/2025,21:00,965, E_PASP,  BASE CASE,541,541,0,57.731, , ,0,0, 07/23/2025 20:00:00,N
07/23/2025,21:00,966, NE_LOB,  BASE CASE,1823,1823,0,1.969, , ,0,0, 07/23/2025 20:00:00,N
07/23/2025,21:00,967, NELRIO,  BASE CASE,848,848,0,19.008, , ,0,0, 07/23/2025 20:00:00,N
07/23/2025,21:00,968, ZAPSTR,  BASE CASE,225,225,0,27.969, , ,0,0, 07/23/2025 20:00:00,N
07/23/2025,21:00,969, DEC_G1NX,  BASE CASE,70,70,0,0.006, DEC, DEC,13.8,1, 07/23/2025 20:00:00,N
07/23/2025,21:00,970, 6437__F, DMTSCOS5,200,200,0,63.224, SCRCV, KNAPP,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,971, 6240__C, DMTSCOS5,191,191,0,2.352, SACRC, DPCRK,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,972, TREADW_YELWJC1_1, DBIGKEN5,190,190,0,3.501, TREADWEL, YELWJCKT,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,973, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,13.109, LA_PALMA, HAINE_DR,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,974, BURNS_RIOHONDO_1, MHARNED5,186,186,0,27.331, RIOHONDO, MV_BURNS,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,975, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,10.853, LPLMK, LPLNE,115,115, 07/23/2025 20:00:00,N
07/23/2025,21:00,976, OLS_JNES_1, XHA2S89,60,60,0,94.407, OLSEN, JNESBORO,69,69, 07/23/2025 20:00:00,N
07/23/2025,21:00,977, 15060__B, SW_LVLT5,403,403,0,153.509, VEALMOOR, KOCHTAP,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,978, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,8.365, TWINBU, HARGROVE,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,979, LENSW_PUTN2_1,  BASE CASE,72,72,0,0.484, LENSW, PUTN,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,980, COLETO_VICTOR2_1, SVICCO28,320,320,0,0.08, COLETO, VICTORIA,138,138.10001, 07/23/2025 20:00:00,N
07/23/2025,21:00,981, 6217__A, SBUZLME8,201,201,0,18.76, WLVSW, GAILS,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,982, FTST_SOLSTI1_1, DBAKSOL5,211,211,0,0.036, FTST, SOLSTICE,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,983, 6217__A, SBUZHMP8,201,201,0,18.76, WLVSW, GAILS,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,984, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.012, BRONCO, ALPINE,69,69, 07/23/2025 20:00:00,N
07/23/2025,21:00,985, BELD_BRONCO1_1, SBROALP9,60,60,0,0.012, BRONCO, BELD,69,69, 07/23/2025 20:00:00,N
07/23/2025,21:00,986, 650__A, SMGPBRN8,191,191,0,2.559, CMNSW, PNKNY,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,987, LARDVN_LASCRU1_1, MFOAVLO5,268,268,0,253.688, LARDVNTH, LASCRUCE,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,988, HAINE__LA_PAL1_1, MHARNED5,211,211,0,3.629, LA_PALMA, HAINE_DR,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,989, 108__A, SRNKEXC5,1743,1743,0,98.047, EXCSW, RNKSW,345,345, 07/23/2025 20:00:00,N
07/23/2025,21:00,990, NEDIN_SERDEV4_1,  BASE CASE,300,300,0,0.003, NEDIN, NEDIN,138.10001,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,991, 6T227_1, SHAYZO25,1190,1190,0,0.454, HAYSEN, ZORN,345,345, 07/23/2025 20:00:00,N
07/23/2025,21:00,992, MAGRUD_VICTOR2_1, DELMSAN5,211,211,0,15.674, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,993, 1263__B, DTRSEUS8,229,229,0,8.209, SGVSW, CRAND,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,994, FRA_PAR_1, DSKYNAC8,312,312,0,71.563, PARKWA, S4,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,995, 1680__B, DROUCHI8,228,228,0,3.795, RNDRK, RRWES,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,996, 6513__A, DODEMOS5,415,415,0,6.183, ODESA, ODNTH,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,997, CARVER_TINSLE1_1, DBIGKEN5,153,153,0,16.198, CARVER, TINSLEY,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,998, I_DUPS_RESNIK2_2, MIDUMCL8,258,258,0,35.728, I_DUPSW, RESNIK,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,999, 286T608_1, DGIDTAH8,251,251,0,0.397, BASTCI, SWIFTE,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,1000, 608T608_1, DGIDTAH8,251,251,0,0.397, GIDEON, BASTCI,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,1001, S2_U3_1, DSKYCAL5,1288,1288,0,0.115, BRAUNIG, HOWARD,345,345, 07/23/2025 20:00:00,N
07/23/2025,21:00,1002, 196T171_1, DAUSLOS5,238,238,0,0.934, GIDEON, SETTLE,138,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,1003, LOBO_A3, XLOB58,717,717,0,4.607, LOBO, LOBO,345,138, 07/23/2025 20:00:00,N
07/23/2025,21:00,1004, 6635__G, SCLCGTN8,30,30,0,11.519, MRVLY, ESTLD,69,69, 07/23/2025 20:00:00,N
07/23/2025,21:00,1005, LARDVN_LASCRU1_1, MLOFOAV5,268,268,0,13.614, LARDVNTH, LASCRUCE,138,138, 07/23/2025 20:00:00,N
07/23/2025,22:00,1006, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,1.866, YELWJCKT, MENPHTAP,69,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1053, CARVER_TINSLE1_1, SODLBRA8,153,153,0,0.423, CARVER, TINSLEY,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1008, NE_LOB,  BASE CASE,1823,1823,0,0.95, , ,0,0, 07/23/2025 21:00:00,N
07/23/2025,22:00,1009, NELRIO,  BASE CASE,848,848,0,7.964, , ,0,0, 07/23/2025 21:00:00,N
07/23/2025,22:00,1010, ZAPSTR,  BASE CASE,225,225,0,23.758, , ,0,0, 07/23/2025 21:00:00,N
07/23/2025,22:00,1011, 6437__F, DMTSCOS5,204,204,0,72.541, SCRCV, KNAPP,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1012, 6240__C, DMTSCOS5,192,192,0,4.996, SACRC, DPCRK,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1013, TREADW_YELWJC1_1, DBIGKEN5,192,192,0,0.234, TREADWEL, YELWJCKT,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1014, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,5.335, LA_PALMA, HAINE_DR,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1015, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,19.201, LPLMK, LPLNE,115,115, 07/23/2025 21:00:00,N
07/23/2025,22:00,1016, OLS_JNES_1, XHA2S89,60,60,0,145.871, OLSEN, JNESBORO,69,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1017, 6345__L, DMOSME25,205,205,0,3.677, SNDHT, WLFSW,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1018, 6345__L, DWLFMET5,205,205,0,3.677, SNDHT, WLFSW,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1019, 15060__B, SW_LVLT5,406,406,0,188.803, VEALMOOR, KOCHTAP,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1020, 6056__A, DBAKCED5,1179,1179,0,2.353, LNGSW, CONSW,345,345, 07/23/2025 21:00:00,N
07/23/2025,22:00,1021, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,10.355, TWINBU, HARGROVE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1022, LENSW_PUTN2_1,  BASE CASE,72,72,0,2.336, LENSW, PUTN,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1023, RANDAD_ZAPATA1_1,  BASE CASE,77,77,0,0.003, RANDADO, ZAPATA,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1024, SILASRAY_T1, XSI2L89,67,67,0,0.448, SILASRAY, SILASRAY,69,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1025, SILASRAY_T2, XSIL89,67,67,0,0.448, SILASRAY, SILASRAY,69,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1026, SANA_FMR1, SCOLBAL8,50,50,0,5.549, SANA, SANA,138,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1027, 6217__A, SBUZLME8,205,205,0,17.62, WLVSW, GAILS,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1028, FTST_SOLSTI1_1, DBAKSOL5,214,214,0,0.225, FTST, SOLSTICE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1029, 6217__A, SBUZHMP8,205,205,0,17.62, WLVSW, GAILS,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1030, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.043, BRONCO, ALPINE,69,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1031, BELD_BRONCO1_1, SBROALP9,60,60,0,0.043, BRONCO, BELD,69,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1032, D5_S1_1, SP5CAG8,352,352,0,0.206, HOWARD, LEON_CRK,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1033, 138_IH2_COT_1, SSTAPYO8,409,409,0,0.047, IH20, TNCOLIET,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1034, 138_IH2_COT_1, SSTAWIC8,409,409,0,0.047, IH20, TNCOLIET,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1035, LARDVN_LASCRU1_1, MFOAVLO5,270,270,0,167.375, LARDVNTH, LASCRUCE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1036, 108__A, SRNKEXC5,1779,1779,0,40.99, EXCSW, RNKSW,345,345, 07/23/2025 21:00:00,N
07/23/2025,22:00,1037, D5_J0_1, SA4LEO8,270,270,0,2.725, LEON_CRK, J0,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1038, MAGRUD_VICTOR2_1, DELMSAN5,211,211,0,8.861, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1039, 2115__B, SBTPBNT8,46,46,0,3.168, TOWER, BNTSW,69,69, 07/23/2025 21:00:00,N
07/23/2025,22:00,1040, HARGRO_TWINBU1_1, SWOLPAL8,151,151,0,11.485, TWINBU, HARGROVE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1041, ASHERT_CATARI1_1, DLOBCEN5,122,122,0,0.62, ASHERTON, CATARINA,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1042, FRA_PAR_1, DSKYNAC8,321,321,0,13.533, PARKWA, S4,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1043, 6513__A, DODEMOS5,418,418,0,11.007, ODESA, ODNTH,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1044, CARVER_TINSLE1_1, DBIGKEN5,153,153,0,5.881, CARVER, TINSLEY,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1045, I_DUPS_RESNIK2_2, MIDUMCL8,261,261,0,16.161, I_DUPSW, RESNIK,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1046, HOLLY4_SOUTH_1_1, SHOLWES8,209,209,0,6.136, HOLLY4, SOUTH_SI,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1047, 286T608_1, DGIDTAH8,255,255,0,0.711, BASTCI, SWIFTE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1048, 608T608_1, DGIDTAH8,255,255,0,0.711, GIDEON, BASTCI,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1049, S2_U3_1, DSKYCAL5,1314,1314,0,0.565, BRAUNIG, HOWARD,345,345, 07/23/2025 21:00:00,N
07/23/2025,22:00,1050, 196T171_1, DAUSLOS5,243,243,0,0.916, GIDEON, SETTLE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1051, LARDVN_LASCRU1_1, MLOFOAV5,270,270,0,6.904, LARDVNTH, LASCRUCE,138,138, 07/23/2025 21:00:00,N
07/23/2025,22:00,1052, N5_S2_1, DSKYCAL5,1297,1297,0,1.944, CALAVERS, HOWARD,345,345, 07/23/2025 21:00:00,N
07/23/2025,22:00,1007, E_PASP,  BASE CASE,541,541,0,29.253, , ,0,0, 07/23/2025 21:00:00,N
07/23/2025,23:00,1055, DIESEL_FMR1,  BASE CASE,25,25,0,0.011, DIESEL, DIESEL,69,13, 07/23/2025 22:00:00,N
07/23/2025,23:00,1054, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,2.683, YELWJCKT, MENPHTAP,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1057, NE_LOB,  BASE CASE,1823,1823,0,1.446, , ,0,0, 07/23/2025 22:00:00,N
07/23/2025,23:00,1058, NELRIO,  BASE CASE,848,848,0,2.54, , ,0,0, 07/23/2025 22:00:00,N
07/23/2025,23:00,1059, ZAPSTR,  BASE CASE,225,225,0,28.477, , ,0,0, 07/23/2025 22:00:00,N
07/23/2025,23:00,1060, ZAPATA_TRA1,  BASE CASE,25,25,0,0.006, ZAPATA, ZAPATA,138,12.5, 07/23/2025 22:00:00,N
07/23/2025,23:00,1061, OLINGR_FMR1,  BASE CASE,100,100,0,0.006, OLINGR, OLINGR,138,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1062, 6437__F, DMTSCOS5,207,207,0,71.13, SCRCV, KNAPP,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1063, 6240__C, DMTSCOS5,195,195,0,15.817, SACRC, DPCRK,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1064, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,17.695, LPLMK, LPLNE,115,115, 07/23/2025 22:00:00,N
07/23/2025,23:00,1065, OLS_JNES_1, XHA2S89,60,60,0,22.024, OLSEN, JNESBORO,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1066, 6345__L, DMOSME25,208,208,0,22.977, SNDHT, WLFSW,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1067, 6345__L, DWLFMET5,208,208,0,22.977, SNDHT, WLFSW,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1068, 15060__B, SW_LVLT5,407,407,0,227.337, VEALMOOR, KOCHTAP,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1069, 6056__A, DBAKCED5,1197,1197,0,13.271, LNGSW, CONSW,345,345, 07/23/2025 22:00:00,N
07/23/2025,23:00,1070, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,31.302, TWINBU, HARGROVE,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1071, DEL_MA_LAREDO1_1, MFOAVLO5,254,254,0,126.852, LAREDO, DEL_MAR,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1072, LENSW_PUTN2_1,  BASE CASE,72,72,0,2.507, LENSW, PUTN,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1073, HOEFSROA_T1_O,  BASE CASE,9,9,0,0.004, HOEFSROA, HOEFSROA,69,12.5, 07/23/2025 22:00:00,N
07/23/2025,23:00,1074, SILASRAY_T1, XSI2L89,67,67,0,0.003, SILASRAY, SILASRAY,69,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1075, SILASRAY_T2, XSIL89,67,67,0,0.003, SILASRAY, SILASRAY,69,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1076, ASHERT_CATARI1_1, DWORNLA8,122,122,0,6.164, ASHERTON, CATARINA,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1077, COLETO_VICTOR2_1, SVICCO28,320,320,0,0.295, COLETO, VICTORIA,138,138.10001, 07/23/2025 22:00:00,N
07/23/2025,23:00,1078, SANA_FMR1, SCOLBAL8,50,50,0,6.464, SANA, SANA,138,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1079, 6217__A, SBUZLME8,208,208,0,22.855, WLVSW, GAILS,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1080, FTST_SOLSTI1_1, DBAKSOL5,216,216,0,0.639, FTST, SOLSTICE,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1081, 6217__A, SBUZHMP8,208,208,0,22.854, WLVSW, GAILS,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1082, BIGLAK_PHBL_T1_1, SOZNFRI9,38,38,0,2.946, BIGLAKE, PHBL_TAP,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1083, BIGLAK_PHBL_T1_1, SES2FRI8,38,38,0,7.706, BIGLAKE, PHBL_TAP,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1084, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.109, BRONCO, ALPINE,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1085, BELD_BRONCO1_1, SBROALP9,60,60,0,0.109, BRONCO, BELD,69,69, 07/23/2025 22:00:00,N
07/23/2025,23:00,1086, DEL_MA_LAREDO1_1, MLOFOAV5,254,254,0,4.643, LAREDO, DEL_MAR,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1087, CELANE_KLEBER1_1, SN_SAJO5,211,211,0,0.704, KLEBERG, CELANEBI,138.10001,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1088, 108__A, SRNKEXC5,1801,1801,0,13.835, EXCSW, RNKSW,345,345, 07/23/2025 22:00:00,N
07/23/2025,23:00,1089, MAGRUD_VICTOR2_1, DELMSAN5,211,211,0,2.447, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1090, 6513__A, DODEMOS5,420,420,0,0.427, ODESA, ODNTH,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1091, I_DUPS_RESNIK2_2, MIDUMCL8,264,264,0,10.332, I_DUPSW, RESNIK,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1092, HOLLY4_SOUTH_1_1, SHOLWES8,209,209,0,2.054, HOLLY4, SOUTH_SI,138,138, 07/23/2025 22:00:00,N
07/23/2025,23:00,1056, E_PASP,  BASE CASE,541,541,0,3.601, , ,0,0, 07/23/2025 22:00:00,N
07/23/2025,24:00,1119, BIGLAK_PHBL_T1_1, SOZNFRI9,38,38,0,0.008, BIGLAKE, PHBL_TAP,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1118, 6217__A, SBUZHMP8,209,209,0,22.221, WLVSW, GAILS,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1121, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.074, BRONCO, ALPINE,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1122, BELD_BRONCO1_1, SBROALP9,60,60,0,0.074, BRONCO, BELD,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1123, MAGRUD_VICTOR2_1, XVIC89,211,211,0,0.618, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1124, VERTRE_WESLAU1_1, SMVRLA_8,156,156,0,0.148, VERTREES, WESLAU,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1125, CELANE_KLEBER1_1, SN_SAJO5,211,211,0,0.546, KLEBERG, CELANEBI,138.10001,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1126, 108__A, SRNKEXC5,1820,1820,0,2.077, EXCSW, RNKSW,345,345, 07/23/2025 23:00:00,N
07/23/2025,24:00,1127, 2115__B, SBTPBNT8,47,47,0,0.644, TOWER, BNTSW,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1128, I_DUPS_RESNIK2_2, MIDUMCL8,266,266,0,2.011, I_DUPSW, RESNIK,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1129, LIPTON_W_BATE1_1, SBIGASH8,122,122,0,2.017, W_BATESV, LIPTON,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1093, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,3.362, YELWJCKT, MENPHTAP,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1094, DIESEL_FMR1,  BASE CASE,25,25,0,0.006, DIESEL, DIESEL,69,13, 07/23/2025 23:00:00,N
07/23/2025,24:00,1095, NELRIO,  BASE CASE,848,848,0,0.365, , ,0,0, 07/23/2025 23:00:00,N
07/23/2025,24:00,1096, ZAPSTR,  BASE CASE,225,225,0,21.193, , ,0,0, 07/23/2025 23:00:00,N
07/23/2025,24:00,1097, 6437__F, DMTSCOS5,209,209,0,77.675, SCRCV, KNAPP,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1098, 6240__C, DMTSCOS5,197,197,0,19.968, SACRC, DPCRK,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1099, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,6.417, LPLMK, LPLNE,115,115, 07/23/2025 23:00:00,N
07/23/2025,24:00,1100, OLS_JNES_1, XHA2S89,60,60,0,5.127, OLSEN, JNESBORO,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1101, 6345__L, DMOSME25,209,209,0,33.002, SNDHT, WLFSW,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1102, 6345__L, DWLFMET5,209,209,0,33.002, SNDHT, WLFSW,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1103, 15060__B, SW_LVLT5,408,408,0,220.567, VEALMOOR, KOCHTAP,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1104, 6056__A, DBAKCED5,1206,1206,0,12.737, LNGSW, CONSW,345,345, 07/23/2025 23:00:00,N
07/23/2025,24:00,1105, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,37.159, TWINBU, HARGROVE,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1106, FREER_LOBO1_1, MLOFOAV5,39,39,0,6.431, LOBO, FREER,69,69, 07/23/2025 23:00:00,N
07/23/2025,24:00,1107, DEL_MA_LAREDO1_1, MFOAVLO5,258,258,0,92.637, LAREDO, DEL_MAR,138,138, 07/23/2025 23:00:00,N
07/23/2025,24:00,1108, LENSW_PUTN2_1,  BASE CASE,72,72,0,2.512, LENSW, PUTN,138,138, 07/23/2025 23:00:00,N
